11,401,9,3
11,402,9,3
15,403,5,3
9,404,3,3
4,405,4,3
9,406,5,3
2,407,1,3
1,408,4,3
5,409,1,3
16,410,1,3
6,411,10,3
13,412,6,3
7,413,4,3
6,414,7,3
2,415,5,3
13,416,3,3
4,417,7,3
7,418,3,3
11,419,9,3
20,420,6,3
11,421,7,3
16,422,1,3
16,423,4,3
10,424,6,3
18,425,7,3
12,426,7,3
3,427,9,3
7,428,10,3
5,429,5,3
8,430,1,3
6,431,3,3
20,432,4,3
15,433,4,3
12,434,3,3
4,435,5,3
3,436,8,3
4,437,6,3
9,438,1,3
8,439,6,3
3,440,4,3
12,441,8,3
20,442,8,3
4,443,5,3
2,444,5,3
8,445,8,3
2,446,2,3
10,447,5,3
19,448,7,3
18,449,7,3
8,450,9,3
19,451,5,3
1,452,6,3
8,453,9,3
19,454,7,3
4,455,9,3
6,456,8,3
16,457,7,3
1,458,6,3
14,459,6,3
2,460,7,3
4,461,1,3
17,462,6,3
7,463,2,3
8,464,7,3
4,465,10,3
19,466,2,3
20,467,1,3
9,468,4,3
19,469,4,3
13,470,5,3
12,471,5,3
18,472,1,3
17,473,3,3
8,474,10,3
19,475,9,3
16,476,2,3
20,477,2,3
6,478,2,3
20,479,3,3
9,480,7,3
4,481,2,3
12,482,9,3
1,483,10,3
16,484,2,3
16,485,4,3
6,486,5,3
4,487,8,3
14,488,8,3
6,489,7,3
2,490,9,3
11,491,1,3
1,492,7,3
13,493,6,3
5,494,4,3
16,495,5,3
12,496,4,3
18,497,3,3
20,498,9,3
19,499,1,3
14,500,3,3
14,501,8,3
9,502,9,3
6,503,4,3
18,504,3,3
19,505,2,3
3,506,7,3
18,507,4,3
4,508,10,3
6,509,7,3
20,510,8,3
16,511,8,3
13,512,9,3
1,513,4,3
20,514,7,3
1,515,6,3
14,516,4,3
2,517,7,3
9,518,6,3
10,519,1,3
12,520,4,3
19,521,8,3
9,522,9,3
7,523,6,3
19,524,8,3
2,525,9,3
3,526,6,3
4,527,8,3
19,528,1,3
14,529,9,3
5,530,2,3
9,531,9,3
15,532,9,3
9,533,1,3
18,534,9,3
17,535,4,3
20,536,10,3
5,537,9,3
18,538,5,3
13,539,9,3
18,540,10,3
13,541,7,3
15,542,3,3
9,543,6,3
20,544,9,3
12,545,9,3
16,546,8,3
1,547,9,3
6,548,4,3
12,549,6,3
4,550,4,3
18,551,7,3
2,552,8,3
6,553,4,3
10,554,7,3
6,555,9,3
15,556,9,3
2,557,5,3
19,558,6,3
14,559,7,3
17,560,6,3
13,561,8,3
14,562,4,3
17,563,3,3
16,564,5,3
13,565,1,3
11,566,2,3
15,567,10,3
20,568,1,3
2,569,9,3
7,570,8,3
14,571,1,3
19,572,6,3
12,573,5,3
9,574,4,3
7,575,6,3
7,576,3,3
15,577,7,3
3,578,3,3
16,579,3,3
10,580,5,3
7,581,2,3
1,582,6,3
20,583,2,3
17,584,7,3
20,585,4,3
19,586,2,3
14,587,7,3
14,588,2,3
17,589,8,3
1,590,5,3
11,591,4,3
16,592,3,3
15,593,9,3
20,594,9,3
19,595,5,3
16,596,8,3
10,597,9,3
15,598,5,3
19,599,5,3
11,600,6,3
