7,1,9,1
8,2,7,1
1,3,8,1
1,4,5,1
10,5,8,1
3,6,3,1
1,7,7,1
19,8,5,1
11,9,1,1
9,10,6,1
14,11,2,1
18,12,4,1
10,13,10,1
10,14,8,1
10,15,5,1
16,16,1,1
16,17,8,1
1,18,6,1
4,19,4,1
15,20,5,1
8,21,5,1
5,22,7,1
1,23,10,1
15,24,5,1
4,25,2,1
6,26,8,1
3,27,1,1
10,28,5,1
2,29,5,1
17,30,1,1
6,31,8,1
4,32,7,1
8,33,1,1
12,34,1,1
17,35,3,1
3,36,4,1
1,37,9,1
8,38,7,1
18,39,7,1
9,40,1,1
6,41,2,1
5,42,7,1
11,43,5,1
1,44,9,1
15,45,10,1
17,46,8,1
18,47,7,1
17,48,10,1
6,49,5,1
5,50,7,1
3,51,9,1
14,52,3,1
1,53,3,1
2,54,2,1
3,55,1,1
11,56,4,1
14,57,10,1
3,58,9,1
3,59,2,1
17,60,1,1
19,61,7,1
14,62,3,1
3,63,10,1
5,64,3,1
19,65,4,1
17,66,6,1
11,67,7,1
6,68,10,1
5,69,8,1
10,70,5,1
12,71,9,1
16,72,7,1
20,73,8,1
9,74,8,1
11,75,10,1
10,76,4,1
2,77,5,1
11,78,10,1
5,79,1,1
1,80,4,1
2,81,7,1
14,82,7,1
16,83,3,1
20,84,7,1
5,85,8,1
18,86,6,1
10,87,2,1
8,88,8,1
7,89,4,1
4,90,3,1
7,91,8,1
5,92,6,1
15,93,6,1
16,94,10,1
8,95,6,1
16,96,1,1
15,97,10,1
9,98,1,1
20,99,4,1
18,100,6,1
19,101,4,1
6,102,10,1
15,103,7,1
6,104,6,1
12,105,10,1
3,106,5,1
2,107,10,1
4,108,2,1
11,109,6,1
2,110,8,1
5,111,2,1
9,112,3,1
7,113,1,1
11,114,10,1
16,115,8,1
11,116,7,1
3,117,3,1
20,118,1,1
8,119,9,1
18,120,8,1
4,121,4,1
3,122,7,1
17,123,2,1
17,124,10,1
13,125,9,1
4,126,4,1
16,127,6,1
1,128,7,1
2,129,6,1
10,130,3,1
15,131,7,1
2,132,4,1
10,133,8,1
15,134,3,1
3,135,9,1
1,136,10,1
18,137,5,1
9,138,8,1
11,139,10,1
1,140,7,1
12,141,8,1
11,142,8,1
20,143,9,1
16,144,8,1
1,145,2,1
8,146,9,1
19,147,10,1
9,148,7,1
19,149,1,1
13,150,2,1
19,151,9,1
12,152,1,1
18,153,9,1
20,154,8,1
10,155,3,1
2,156,10,1
9,157,10,1
15,158,8,1
15,159,9,1
14,160,1,1
8,161,1,1
7,162,9,1
6,163,6,1
13,164,6,1
8,165,4,1
8,166,6,1
13,167,4,1
5,168,9,1
2,169,8,1
20,170,1,1
18,171,3,1
20,172,3,1
8,173,1,1
14,174,4,1
16,175,3,1
4,176,1,1
15,177,4,1
12,178,6,1
3,179,2,1
19,180,5,1
12,181,4,1
3,182,5,1
14,183,2,1
16,184,2,1
17,185,5,1
17,186,5,1
2,187,5,1
9,188,5,1
6,189,8,1
6,190,3,1
5,191,10,1
3,192,8,1
7,193,2,1
12,194,8,1
15,195,3,1
16,196,9,1
7,197,4,1
3,198,4,1
17,199,7,1
5,200,1,1
