20,415,9,3
19,933,9,5
19,9,6,3
17,805,5,2
15,877,2,1
18,992,9,1
2,591,5,2
15,437,1,3
14,139,1,1
9,395,1,4
12,345,7,4
11,3,8,3
4,644,2,4
3,770,10,5
7,354,2,5
15,644,7,2
17,42,4,1
11,489,7,2
7,159,7,3
10,90,2,5
12,482,4,2
17,681,1,3
15,931,8,2
12,176,1,1
15,583,2,1
5,379,7,4
16,59,9,1
2,704,1,5
17,464,4,3
16,846,8,5
9,505,1,4
3,638,10,5
20,308,3,1
14,177,5,4
7,374,10,3
20,258,1,1
5,291,1,3
13,865,6,2
9,792,7,5
6,621,3,3
15,187,4,4
12,507,4,1
4,198,9,1
19,333,3,5
14,496,8,3
5,294,1,1
20,675,4,5
19,86,9,2
20,110,1,3
8,492,4,2
3,847,4,2
19,255,6,4
18,196,6,4
4,593,5,2
13,223,6,3
12,941,6,1
3,825,4,4
18,123,3,3
11,310,7,2
17,907,2,5
9,110,6,5
9,51,8,2
18,974,4,2
6,656,5,4
5,806,7,4
5,48,9,1
11,546,6,4
10,740,3,1
1,486,3,3
5,256,2,1
9,932,1,5
13,194,2,5
6,573,2,4
1,214,10,4
10,509,9,2
14,641,1,4
12,88,5,3
11,7,5,4
3,921,3,5
12,648,7,1
11,448,2,1
5,923,8,2
19,648,1,1
4,122,10,4
14,686,3,2
13,501,6,1
12,290,5,2
5,106,5,2
8,769,6,5
15,529,8,2
17,391,8,3
2,22,10,5
14,554,5,2
1,381,10,5
9,235,10,1
7,409,6,1
16,374,2,2
7,434,8,4
2,75,3,2
2,328,2,1
3,148,6,2
13,293,2,4
11,413,5,5
8,725,4,2
8,800,10,2
1,815,9,1
4,352,4,4
5,806,1,5
15,376,2,4
11,286,8,5
8,761,5,1
20,140,4,1
15,210,4,1
5,210,5,2
3,180,2,5
9,620,2,5
6,211,10,5
5,618,8,3
13,589,3,3
11,384,9,3
15,423,10,1
16,599,8,1
16,722,3,5
14,229,1,5
10,366,9,4
2,155,5,4
4,399,10,1
13,785,10,3
15,411,8,1
20,105,7,1
2,262,3,5
17,547,6,4
16,315,7,1
18,185,5,2
5,132,8,4
19,762,3,3
7,436,6,1
20,590,5,5
11,842,6,1
7,29,1,2
9,200,5,1
6,484,4,3
1,886,2,2
13,465,7,2
16,730,2,3
5,888,5,4
16,294,8,1
11,809,3,5
9,699,8,4
7,95,9,2
15,23,1,3
14,612,7,2
7,904,1,5
10,452,4,3
16,82,10,1
7,926,5,4
5,186,1,5
18,976,4,1
17,278,10,3
9,421,8,4
13,265,4,3
19,274,1,1
20,747,8,3
6,480,6,1
20,12,4,2
19,382,2,3
12,196,3,5
14,415,9,1
2,145,6,4
13,992,9,5
11,126,3,2
6,11,6,4
2,386,8,2
12,755,1,3
6,578,4,5
10,998,1,3
13,755,7,1
6,777,1,4
4,821,1,3
14,20,1,1
12,465,8,3
10,977,9,5
2,620,7,5
2,48,9,2
13,203,9,3
3,75,2,3
3,578,4,3
15,983,2,1
2,360,5,4
11,612,4,3
18,328,9,4
4,522,3,2
17,990,2,2
20,914,2,4
1,139,1,1
20,613,6,3
13,863,1,5
10,876,7,1
11,498,5,4
5,593,9,3
3,228,7,3
1,304,4,2
7,689,5,4
15,835,10,4
19,175,3,2
18,453,6,4
4,932,2,3
8,572,4,5
6,761,5,4
17,472,5,2
10,642,9,2
2,736,7,1
6,305,6,5
8,187,3,4
14,186,6,5
12,408,3,1
8,483,10,3
10,151,2,1
6,401,10,5
8,627,6,3
3,471,5,2
17,816,5,3
18,530,6,5
6,647,2,4
20,980,1,2
17,912,6,5
6,689,1,4
15,34,3,1
13,680,3,5
6,630,4,1
11,643,8,4
18,219,3,1
11,60,6,3
6,445,4,2
12,268,5,5
5,721,3,1
9,722,6,5
17,968,7,4
14,312,3,2
2,810,4,2
5,40,1,5
18,517,7,4
13,284,7,5
18,163,6,1
16,248,4,2
12,931,2,4
14,847,6,3
11,129,3,4
11,774,9,1
12,247,1,3
12,680,5,5
10,439,6,1
5,468,10,5
12,299,9,5
9,87,8,2
13,77,4,3
11,255,2,5
11,478,4,5
19,984,4,5
6,182,2,4
7,340,2,4
9,181,6,4
9,469,10,1
9,217,3,4
16,224,1,2
9,740,9,3
14,235,4,1
14,889,10,4
20,248,9,5
18,931,1,3
16,749,2,4
8,804,4,3
7,396,5,1
4,126,9,1
15,855,2,3
3,285,10,3
5,933,4,1
10,558,7,2
9,139,7,5
5,197,6,3
20,698,4,2
12,718,5,4
8,161,3,5
1,159,5,3
1,404,1,5
3,45,2,4
20,213,9,3
9,113,6,4
18,638,6,3
17,881,8,3
15,326,7,1
13,58,8,3
4,660,3,1
7,932,4,5
3,132,3,3
11,220,2,4
12,411,9,5
2,91,10,3
20,104,5,3
7,806,1,3
5,515,9,1
18,170,4,3
2,396,9,3
5,859,1,3
2,208,5,3
18,76,5,3
14,258,10,3
10,657,4,1
11,812,3,2
17,591,10,3
1,275,8,3
19,824,1,3
1,499,8,2
14,366,2,2
16,96,1,5
12,506,4,3
6,987,1,5
2,713,8,3
1,402,3,3
20,399,7,2
15,649,10,2
20,99,1,2
12,142,1,3
20,719,9,4
9,253,8,2
13,935,4,1
11,216,10,2
1,775,1,4
19,739,4,3
16,434,2,3
2,250,7,1
16,323,7,3
13,489,5,4
16,36,5,1
19,693,8,4
9,68,9,3
4,452,6,4
12,749,2,1
1,526,6,5
1,613,8,2
13,130,2,3
19,175,7,2
5,72,8,4
10,395,7,1
4,508,6,3
5,715,5,4
3,198,3,1
5,218,8,4
4,929,3,1
7,864,9,1
19,739,3,3
19,852,4,2
13,508,3,1
16,777,1,4
7,248,8,2
16,315,6,4
7,130,4,1
15,331,4,2
19,107,1,1
3,634,9,4
2,764,2,2
16,192,2,4
9,252,10,3
16,430,6,1
3,952,9,1
6,229,7,3
3,717,2,2
13,589,6,5
5,113,7,4
19,541,6,1
8,855,9,1
4,2,5,4
10,537,4,1
1,881,3,1
20,843,9,4
19,548,7,4
17,225,7,4
7,848,6,5
7,409,8,1
13,537,3,2
15,342,3,4
19,843,3,1
10,441,2,1
8,641,4,3
4,229,6,5
17,573,10,4
14,75,8,5
4,725,4,5
16,956,6,3
11,977,2,1
16,744,10,2
20,933,10,5
11,41,6,1
19,915,1,3
9,449,1,5
20,710,2,4
16,677,1,4
4,858,1,4
6,772,3,2
4,872,3,2
12,490,4,2
2,472,9,3
5,161,7,1
1,145,6,2
20,444,8,5
12,184,7,1
2,729,4,3
2,375,9,4
20,957,2,4
9,491,9,1
6,397,9,1
9,468,5,1
9,38,2,3
16,152,7,5
15,872,5,2
7,794,1,5
15,916,7,5
18,183,6,2
5,537,3,3
14,343,2,1
13,375,3,3
4,754,1,4
10,636,9,1
15,940,2,4
20,597,4,4
14,479,5,5
16,585,1,3
8,554,1,5
12,970,7,4
1,636,2,4
7,526,1,3
13,683,4,5
5,352,8,4
12,50,8,3
2,779,4,2
2,435,4,2
17,228,2,1
8,578,3,1
12,234,8,4
18,815,3,1
10,655,1,3
19,35,10,1
11,147,1,5
13,305,5,3
18,836,3,3
11,106,9,1
20,940,10,2
13,218,6,1
16,159,10,1
1,62,8,2
8,936,8,3
17,878,3,4
20,214,9,3
16,476,1,4
2,902,2,3
1,18,7,3
15,715,5,5
17,445,2,1
8,266,8,1
4,413,8,4
7,315,10,1
14,971,2,5
18,15,5,4
6,110,7,2
18,696,10,4
14,616,10,5
8,883,8,5
10,314,3,3
10,217,3,4
3,599,7,4
6,967,5,3
9,6,7,5
14,525,5,1
8,347,8,4
5,136,7,1
5,136,9,5
3,735,9,5
9,327,5,2
20,51,9,5
3,697,2,2
16,633,7,3
6,632,9,3
3,857,9,4
11,213,8,5
1,733,8,5
10,879,9,4
9,954,7,2
3,90,6,2
5,299,2,5
11,80,3,5
18,513,9,2
15,950,6,1
20,373,8,1
9,23,8,4
7,687,7,4
5,864,7,4
17,284,10,3
11,233,8,2
15,222,5,1
1,677,10,2
12,154,7,3
14,162,2,5
14,517,9,1
18,828,6,3
3,263,3,3
9,114,2,4
1,763,2,5
11,529,1,5
11,814,4,2
1,540,2,3
20,818,1,3
14,268,5,3
8,700,1,4
18,850,6,3
8,284,6,4
5,102,6,4
3,190,2,2
10,857,5,1
12,874,8,5
18,141,7,5
11,335,7,4
12,776,2,5
2,912,10,5
9,928,6,1
4,207,4,5
17,409,5,4
6,824,8,2
13,342,5,3
10,647,4,2
11,165,7,1
12,492,7,5
8,939,10,2
12,386,7,4
9,156,1,3
5,49,2,2
5,343,3,5
6,587,5,2
6,149,4,3
14,911,2,3
4,321,6,1
19,27,1,2
12,15,7,2
5,935,8,4
14,518,6,3
1,116,2,4
18,299,6,4
18,521,6,1
7,618,1,2
7,631,10,5
12,951,10,3
16,758,3,4
20,543,10,5
10,885,10,5
15,920,7,5
17,261,7,5
2,609,9,5
9,588,5,4
9,995,9,1
15,476,8,2
5,781,3,4
17,882,5,2
4,25,8,1
10,611,3,4
19,992,9,4
6,22,4,4
8,94,4,1
2,663,8,5
17,917,6,1
20,576,1,5
20,54,9,5
11,449,9,4
5,730,5,3
12,221,5,5
9,377,10,1
3,233,10,5
1,905,5,5
5,556,10,1
20,235,3,4
8,611,1,4
7,738,9,5
6,271,4,4
16,632,2,2
15,847,8,5
15,357,1,5
10,887,5,4
9,683,6,1
7,169,3,4
2,741,3,5
4,203,1,3
18,547,2,4
9,853,8,5
16,217,1,3
5,344,8,2
18,682,8,1
8,353,8,2
19,820,9,3
15,658,3,3
11,689,5,2
18,62,2,1
16,893,2,1
12,126,9,3
17,782,7,2
20,194,9,1
5,701,1,4
5,939,3,4
19,937,3,2
4,726,1,1
2,470,1,1
3,57,6,5
7,932,5,2
19,484,9,5
4,751,5,1
16,876,5,5
18,852,10,2
16,265,4,2
16,525,4,5
20,381,7,3
9,517,5,1
2,176,5,1
13,401,9,1
19,430,10,5
4,193,1,4
11,189,10,5
1,711,1,3
8,804,1,1
12,495,1,3
5,658,8,4
10,286,6,2
10,306,9,4
20,579,3,1
9,245,5,3
14,22,8,5
8,144,1,3
16,324,3,5
4,310,8,5
13,364,9,3
17,397,8,3
2,959,2,2
2,889,5,3
13,963,8,2
3,969,6,4
7,163,5,1
4,885,6,5
7,721,10,2
9,40,10,3
9,851,2,2
10,707,1,3
11,271,9,5
10,94,7,5
14,738,2,2
12,991,10,2
19,830,2,1
4,459,9,3
13,11,3,2
11,838,6,5
2,547,10,1
18,796,10,5
16,802,5,3
7,159,3,1
5,23,5,2
7,268,1,4
4,994,1,1
4,986,8,1
3,399,2,3
6,159,9,5
2,351,3,2
17,609,5,1
4,825,5,2
7,832,3,2
10,616,9,1
1,325,7,2
3,114,3,3
9,702,6,5
18,784,9,2
2,167,8,1
6,356,2,4
7,156,10,2
11,472,8,1
11,848,10,4
9,907,8,3
14,32,5,5
12,754,9,4
12,729,10,5
3,335,5,1
9,703,9,4
7,933,5,5
3,675,1,5
16,943,2,2
16,234,5,5
5,178,4,4
15,685,8,5
19,953,3,3
1,524,1,2
14,221,4,4
12,443,10,1
9,25,4,4
19,524,4,3
17,524,7,4
17,899,7,4
1,279,7,5
8,2,10,4
13,389,8,4
6,258,9,5
19,38,5,1
19,937,1,3
5,21,7,1
6,139,9,3
11,237,4,2
6,954,1,5
3,640,2,1
5,467,5,2
18,758,4,4
6,597,5,1
10,436,8,3
3,815,2,1
8,531,10,5
2,566,10,2
14,971,8,5
2,443,5,2
20,434,2,3
16,570,6,5
10,806,7,1
7,488,7,4
20,994,2,3
12,118,3,1
5,592,10,1
13,874,8,5
2,553,5,4
14,815,10,5
20,141,4,1
10,779,4,3
12,658,1,5
8,926,4,1
20,456,6,3
9,791,3,1
15,219,9,3
8,267,9,3
16,356,10,2
10,685,8,3
11,896,2,1
14,621,5,2
11,554,2,4
2,537,1,1
8,838,10,1
6,86,2,4
17,784,9,5
2,582,6,4
7,568,8,2
20,339,8,2
11,670,1,3
18,536,1,2
18,837,5,1
14,283,4,4
13,674,8,3
6,288,9,1
5,735,5,4
12,546,5,5
9,48,10,5
19,200,9,2
12,71,4,3
18,119,4,4
13,755,8,2
18,189,10,5
12,401,3,5
1,699,7,2
16,87,7,1
5,307,3,4
14,473,2,3
7,458,3,3
13,65,1,5
10,44,7,4
