9,581,2,3
6,471,8,3
5,433,5,3
5,590,3,3
8,436,2,3
5,538,2,3
3,477,6,3
19,477,1,3
6,455,6,3
12,459,5,3
16,501,5,3
20,427,4,3
6,411,7,3
8,586,9,3
20,482,4,3
17,445,10,3
4,573,8,3
12,511,5,3
4,581,3,3
8,474,1,3
12,488,5,3
17,480,7,3
11,527,2,3
20,480,4,3
14,554,4,3
4,546,7,3
14,556,4,3
9,568,1,3
18,464,4,3
10,575,5,3
8,440,3,3
11,574,6,3
13,503,5,3
9,450,4,3
7,579,5,3
7,476,10,3
20,407,2,3
1,565,2,3
20,437,3,3
14,471,2,3
17,481,7,3
2,469,5,3
2,526,9,3
7,455,6,3
12,558,8,3
6,501,1,3
6,414,8,3
14,461,8,3
14,559,6,3
7,428,3,3
14,524,7,3
5,531,9,3
10,496,6,3
6,460,9,3
18,428,4,3
1,415,3,3
4,549,3,3
17,525,2,3
5,507,9,3
9,507,1,3
19,442,4,3
14,519,3,3
9,499,10,3
12,412,10,3
17,412,3,3
2,520,1,3
11,423,8,3
1,422,7,3
3,517,7,3
16,500,2,3
3,531,4,3
8,515,5,3
17,540,8,3
7,527,8,3
19,585,5,3
