20,601,5,4
5,602,7,4
10,603,4,4
7,604,4,4
17,605,10,4
20,606,9,4
5,607,6,4
18,608,2,4
5,609,8,4
3,610,1,4
8,611,2,4
14,612,9,4
9,613,5,4
11,614,1,4
5,615,4,4
16,616,5,4
4,617,1,4
15,618,1,4
8,619,3,4
17,620,3,4
1,621,1,4
6,622,10,4
14,623,4,4
10,624,6,4
17,625,3,4
2,626,2,4
5,627,1,4
13,628,9,4
12,629,7,4
20,630,8,4
4,631,2,4
10,632,6,4
11,633,5,4
20,634,10,4
12,635,9,4
20,636,4,4
15,637,6,4
20,638,4,4
6,639,3,4
15,640,4,4
18,641,6,4
12,642,4,4
9,643,5,4
13,644,7,4
13,645,5,4
6,646,2,4
2,647,10,4
4,648,4,4
14,649,4,4
7,650,8,4
10,651,3,4
20,652,4,4
8,653,6,4
18,654,3,4
16,655,2,4
6,656,5,4
17,657,4,4
15,658,2,4
20,659,3,4
6,660,6,4
19,661,6,4
17,662,4,4
20,663,1,4
10,664,7,4
10,665,3,4
3,666,10,4
10,667,9,4
10,668,3,4
7,669,6,4
13,670,1,4
8,671,5,4
15,672,5,4
10,673,3,4
8,674,6,4
18,675,6,4
4,676,2,4
18,677,4,4
10,678,9,4
8,679,1,4
2,680,9,4
15,681,10,4
11,682,5,4
7,683,10,4
7,684,2,4
11,685,4,4
13,686,3,4
11,687,5,4
17,688,4,4
5,689,9,4
1,690,9,4
14,691,4,4
12,692,1,4
15,693,9,4
18,694,8,4
19,695,1,4
8,696,10,4
9,697,6,4
14,698,8,4
4,699,8,4
9,700,1,4
10,701,9,4
9,702,3,4
17,703,10,4
19,704,10,4
17,705,9,4
9,706,6,4
17,707,2,4
16,708,6,4
16,709,8,4
12,710,5,4
9,711,9,4
13,712,5,4
13,713,7,4
20,714,9,4
5,715,9,4
19,716,9,4
14,717,5,4
3,718,1,4
10,719,2,4
19,720,10,4
16,721,8,4
20,722,2,4
10,723,6,4
3,724,1,4
9,725,5,4
2,726,1,4
15,727,1,4
7,728,3,4
14,729,2,4
5,730,8,4
2,731,10,4
15,732,6,4
16,733,8,4
10,734,3,4
15,735,4,4
13,736,5,4
3,737,3,4
6,738,4,4
19,739,9,4
8,740,3,4
18,741,8,4
12,742,9,4
11,743,4,4
17,744,9,4
2,745,9,4
18,746,5,4
11,747,6,4
6,748,7,4
3,749,1,4
15,750,1,4
20,751,1,4
14,752,9,4
6,753,5,4
7,754,10,4
7,755,10,4
5,756,10,4
4,757,6,4
8,758,5,4
11,759,10,4
8,760,10,4
13,761,10,4
14,762,7,4
11,763,7,4
20,764,7,4
8,765,9,4
5,766,1,4
8,767,10,4
1,768,6,4
3,769,4,4
9,770,10,4
4,771,9,4
19,772,8,4
3,773,1,4
7,774,6,4
5,775,5,4
10,776,1,4
13,777,2,4
13,778,4,4
4,779,1,4
9,780,2,4
19,781,10,4
16,782,7,4
4,783,5,4
1,784,2,4
15,785,2,4
20,786,6,4
12,787,6,4
14,788,4,4
4,789,2,4
5,790,4,4
1,791,3,4
3,792,5,4
8,793,9,4
18,794,3,4
13,795,8,4
11,796,4,4
1,797,6,4
15,798,4,4
3,799,4,4
17,800,4,4
